Unnamed: 0,Experiment,v1_mean,v2_mean,zr_mean,a_mean,ndt_mean,sndt_mean,alpha_mean,accuracy_percentage,mean_log_rt,RT_mean_correct_error,mean_correct,mean_error,error_array,RT_Cor_arr,ID,Task,Session,alpha_shifted,alpha_clipped,alpha_arcsin,alpha_mean_boxcox_after_arcsin,accuracy_arcsin,accuracy_percentage_boxcox_after_arcsin
272,012_class_pictures_part_2.dat,3.570796476738042,-3.321698759708084,0.5468279443734423,1.6238857470020611,0.5613231725628804,0.0102694842964315,1.9147058428418648,0.995,6.671586697663873,0.8077599999999999,0.8077487437185931,0.81,"24    0.81
Name: RT, dtype: float64","1      2.336
2      0.899
3      0.640
4      0.685
5      0.867
       ...  
197    0.843
198    0.837
199    1.028
200    1.548
201    0.665
Name: RT, Length: 199, dtype: float64",12,RMT,Session 2,0.9147058428418648,0.9147058428418648,1.2744250317334243,0.2914653169934748,1.5000265901326824,0.6720058758796273
40,013_class_pictures_part_2.dat,2.7686906264282123,-2.600736374694305,0.5887429542543591,1.4412200610957078,0.4663952960342412,0.0159658030821987,1.864964754857027,0.9747474747474748,6.574633943936999,0.7447727272727271,0.7397927461139896,0.937,"48     0.727
64     0.583
164    1.458
168    0.914
171    1.003
Name: RT, dtype: float64","1      0.848
2      0.722
3      0.640
4      0.611
5      0.690
       ...  
197    0.651
198    0.829
199    0.692
200    0.749
201    0.529
Name: RT, Length: 193, dtype: float64",13,RMT,Session 2,0.864964754857027,0.864964754857027,1.1945075718845084,0.20317467453166413,1.4112093638958354,0.5266241927760764
324,014_class_pictures_part_2.dat,3.79971373359078,-2.766597699481568,0.4714824209401257,1.87854922472151,0.4991552279183654,0.0098493357599214,1.9504846033628167,1.0,6.661397293760333,0.8038743718592966,0.8038743718592966,,"Series([], Name: RT, dtype: float64)","1      0.881
2      0.772
3      0.720
4      0.708
5      0.811
       ...  
197    1.164
198    0.742
199    0.811
200    0.869
201    0.657
Name: RT, Length: 199, dtype: float64",14,RMT,Session 2,0.9504846033628167,0.9504846033628167,1.3463972419927206,0.37325782985285694,1.5707963267948966,0.7962472900409383
337,015_class_pictures_part_2.dat,2.881465371926376,-3.741489453132009,0.5619410648189327,1.23337031095763,0.5340386939694011,0.0216740065145812,1.621346972489871,0.965,6.571577306777589,0.7230500000000001,0.7216165803108808,0.7625714285714286,"62     0.651
69     1.017
80     0.542
85     1.003
160    1.021
162    0.594
182    0.510
Name: RT, dtype: float64","1      1.125
2      0.688
3      0.716
4      0.641
5      0.830
       ...  
197    0.782
198    0.713
199    0.639
200    0.710
201    0.756
Name: RT, Length: 193, dtype: float64",15,RMT,Session 2,0.621346972489871,0.621346972489871,0.9079690928569614,-0.08999321794574511,1.3826045856360323,0.4822673334527982
228,016_class_pictures_part_2.dat,2.107162690495742,-2.780525143534956,0.5131212924713734,1.643095884295819,0.5407428378493582,0.0149502179171846,1.9636351429701235,0.9848484848484848,6.749427018747433,0.8867929292929293,0.8822820512820514,1.18,"128    1.218
178    1.371
192    0.951
Name: RT, dtype: float64","1      1.277
2      0.856
3      0.973
4      0.657
5      0.933
       ...  
197    1.415
198    0.699
199    1.464
200    1.215
201    0.853
Name: RT, Length: 195, dtype: float64",16,RMT,Session 2,0.9636351429701235,0.9636351429701235,1.378925504891915,0.41091576159044874,1.4473918600601101,0.5844456239359964
260,017_class_pictures_part_2.dat,4.453201146462546,-3.887011772334213,0.5827040500720988,1.5116969816375887,0.5111674337746976,0.0051566482506782,1.918788724497717,1.0,6.537544679132098,0.70307,0.70307,,"Series([], Name: RT, dtype: float64)","1      0.757
2      0.608
3      0.596
4      0.535
5      0.678
       ...  
197    2.164
198    0.861
199    0.659
200    0.916
201    0.681
Name: RT, Length: 200, dtype: float64",17,RMT,Session 2,0.9187887244977171,0.9187887244977171,1.2818150194374682,0.29976531244108745,1.5707963267948966,0.7962472900409383
320,018_class_pictures_part_2.dat,4.12874793404033,-3.216193161552684,0.5200990916130438,1.2529498825501697,0.5200044422442637,0.0193073265905887,1.8611251401329647,0.984924623115578,6.535385301838111,0.7000251256281408,0.6989336734693878,0.7713333333333333,"8      0.845
52     0.610
193    0.859
Name: RT, dtype: float64","1      0.729
2      0.651
3      0.592
4      0.652
5      0.803
       ...  
197    0.653
198    0.766
199    0.683
200    0.589
201    0.721
Name: RT, Length: 196, dtype: float64",18,RMT,Session 2,0.8611251401329647,0.8611251401329647,1.1889233621123194,0.1971071747619705,1.4477038915894178,0.584952631648664
380,019_class_pictures_part_2.dat,0.8723498051135197,-1.2278572341889775,0.5684170333237929,1.4853311024180067,0.4955455643735302,0.016559220733795,1.9085296130774123,0.8306878306878307,6.815355825107094,1.0066507936507936,0.9722420382165604,1.17546875,"35     1.011
48     0.644
59     0.876
70     2.242
71     0.993
80     0.687
87     1.570
89     1.123
94     1.093
103    0.696
109    1.533
110    1.110
111    1.380
121    1.280
128    1.111
133    0.685
140    2.489
144    0.646
147    0.829
159    0.637
161    1.455
163    1.742
164    1.659
167    0.938
168    1.083
175    1.229
176    1.237
186    0.998
191    0.659
195    1.858
196    1.398
199    0.724
Name: RT, dtype: float64","1      0.728
2      0.643
3      1.055
4      0.588
5      0.675
       ...  
194    0.798
197    0.731
198    0.845
200    1.012
201    0.657
Name: RT, Length: 157, dtype: float64",19,RMT,Session 2,0.9085296130774123,0.9085296130774123,1.2635440738334347,0.2792858918221407,1.146723844558478,0.16106119384720477
156,020_class_pictures_part_2.dat,3.944842840855652,-3.3808845927183,0.4496279026190448,2.1582363864063607,0.4905629729132233,0.0205291781768788,1.603026899069793,0.9899497487437184,6.656399311195567,0.7936281407035176,0.7931827411167512,0.8375,"140    1.040
196    0.635
Name: RT, dtype: float64","1      0.935
2      0.778
3      0.791
4      0.667
5      0.850
       ...  
197    0.700
198    0.725
199    0.772
200    0.660
201    0.705
Name: RT, Length: 197, dtype: float64",20,RMT,Session 2,0.6030268990697929,0.6030268990697929,0.8891684100273025,-0.10786591641545862,1.4703766968142256,0.6221772629954145
296,1001_class_pictures_part_2.dat,3.286342634454922,-2.9913339514781385,0.5356049764033247,1.5382086084367186,0.5011527855634261,0.0179630465964594,1.9161805983569344,0.9897959183673468,6.60419681284108,0.7552551020408165,0.7541030927835051,0.867,"57     1.099
171    0.635
Name: RT, dtype: float64","1      1.129
2      1.164
3      0.592
4      0.699
5      0.731
       ...  
197    0.857
198    0.781
199    0.716
200    0.685
201    0.777
Name: RT, Length: 194, dtype: float64",1001,RMT,Session 2,0.9161805983569344,0.9161805983569344,1.2770753865542905,0.29443942584633204,1.469608484011348,0.6209035622022047
